solver,metric,snr,value
SD-AFS_rho_0.3,AvgL,0.600000,6.365000
SD-AFS_rho_0.3,AvgT,0.600000,5.285000
SD-AFS_rho_0.3,FDR,1.000000,0.027155
SD-AFS_rho_0.3,TPR,1.000000,0.482500
SD-AFS_rho_0.3,AvgL,1.000000,5.205000
SD-AFS_rho_0.3,AvgT,1.000000,7.190000
SD-AFS_rho_0.3,FDR,2.000000,0.021030
SD-AFS_rho_0.3,TPR,2.000000,0.995000
SD-AFS_rho_0.3,AvgL,2.000000,1.530000
SD-AFS_rho_0.3,AvgT,2.000000,7.335000
SD-AFS_rho_0.3,FDR,5.000000,0.025379
SD-AFS_rho_0.3,TPR,5.000000,1.000000
SD-AFS_rho_0.3,AvgL,5.000000,1.055000
SD-AFS_rho_0.3,AvgT,5.000000,6.940000
VD-LARS,FDR,0.100000,0.005000
VD-LARS,TPR,0.100000,0.000000
VD-LARS,AvgL,0.100000,1.990000
VD-LARS,AvgT,0.100000,3.085000
VD-LARS,FDR,0.200000,0.020000
VD-LARS,TPR,0.200000,0.001500
VD-LARS,AvgL,0.200000,2.725000
VD-LARS,AvgT,0.200000,2.710000
VD-LARS,FDR,0.500000,0.020583
VD-LARS,TPR,0.500000,0.067000
VD-LARS,AvgL,0.500000,6.005000
VD-LARS,AvgT,0.500000,3.070000
VD-LARS,FDR,0.600000,0.030833
VD-LARS,TPR,0.600000,0.112500
VD-LARS,AvgL,0.600000,6.490000
VD-LARS,AvgT,0.600000,3.280000
VD-LARS,FDR,1.000000,0.038600
VD-LARS,TPR,1.000000,0.369000
VD-LARS,AvgL,1.000000,5.665000
VD-LARS,AvgT,1.000000,5.020000
VD-LARS,FDR,2.000000,0.044421
VD-LARS,TPR,2.000000,0.834500
VD-LARS,AvgL,2.000000,2.730000
VD-LARS,AvgT,2.000000,4.830000
VD-LARS,FDR,5.000000,0.028805
VD-LARS,TPR,5.000000,0.999500
VD-LARS,AvgL,5.000000,1.380000
VD-LARS,AvgT,5.000000,4.325000
VD-OMP,FDR,0.100000,0.005000
VD-OMP,TPR,0.100000,0.000000
VD-OMP,AvgL,0.100000,1.990000
VD-OMP,AvgT,0.100000,4.795000
VD-OMP,FDR,0.200000,0.017500
VD-OMP,TPR,0.200000,0.001000
VD-OMP,AvgL,0.200000,2.730000
VD-OMP,AvgT,0.200000,4.780000
VD-OMP,FDR,0.500000,0.006667
VD-OMP,TPR,0.500000,0.048500
VD-OMP,AvgL,0.500000,5.910000
VD-OMP,AvgT,0.500000,4.280000
VD-OMP,FDR,0.600000,0.013381
VD-OMP,TPR,0.600000,0.086500
VD-OMP,AvgL,0.600000,6.130000
VD-OMP,AvgT,0.600000,4.465000
VD-OMP,FDR,1.000000,0.023453
VD-OMP,TPR,1.000000,0.408000
VD-OMP,AvgL,1.000000,4.640000
VD-OMP,AvgT,1.000000,4.920000
VD-OMP,FDR,2.000000,0.017545
VD-OMP,TPR,2.000000,0.995500
VD-OMP,AvgL,2.000000,1.185000
VD-OMP,AvgT,2.000000,4.955000
VD-OMP,FDR,5.000000,0.024924
VD-OMP,TPR,5.000000,1.000000
VD-OMP,AvgL,5.000000,1.090000
VD-OMP,AvgT,5.000000,4.970000
VD-AFS_rho_0.3,FDR,0.100000,0.005000
VD-AFS_rho_0.3,TPR,0.100000,0.000000
VD-AFS_rho_0.3,AvgL,0.100000,1.990000
VD-AFS_rho_0.3,AvgT,0.100000,4.630000
VD-AFS_rho_0.3,FDR,0.200000,0.012500
VD-AFS_rho_0.3,TPR,0.200000,0.001500
VD-AFS_rho_0.3,AvgL,0.200000,2.750000
VD-AFS_rho_0.3,AvgT,0.200000,4.545000
VD-AFS_rho_0.3,FDR,0.500000,0.007667
VD-AFS_rho_0.3,TPR,0.500000,0.061500
VD-AFS_rho_0.3,AvgL,0.500000,5.975000
VD-AFS_rho_0.3,AvgT,0.500000,3.745000
VD-AFS_rho_0.3,FDR,0.600000,0.016167
VD-AFS_rho_0.3,TPR,0.600000,0.110500
VD-AFS_rho_0.3,AvgL,0.600000,6.275000
VD-AFS_rho_0.3,AvgT,0.600000,4.180000
VD-AFS_rho_0.3,FDR,1.000000,0.025483
VD-AFS_rho_0.3,TPR,1.000000,0.470000
VD-AFS_rho_0.3,AvgL,1.000000,4.735000
VD-AFS_rho_0.3,AvgT,1.000000,5.450000
VD-AFS_rho_0.3,FDR,2.000000,0.025990
VD-AFS_rho_0.3,TPR,2.000000,0.996000
VD-AFS_rho_0.3,AvgL,2.000000,1.430000
VD-AFS_rho_0.3,AvgT,2.000000,5.175000
VD-AFS_rho_0.3,FDR,5.000000,0.028712
VD-AFS_rho_0.3,TPR,5.000000,1.000000
VD-AFS_rho_0.3,AvgL,5.000000,1.110000
VD-AFS_rho_0.3,AvgT,5.000000,5.140000
